1516000500000,13712.40000002,13724.0,13685.72623857,13700.0,116830.16395787
1516000800000,13700.0,13711.99999978,13633.83804929,13645.0,123347.78224606
1516001100000,13644.99999986,13712.33369916,13644.99999986,13705.13062495,137325.72586578
1516001400000,13705.13062495,13712.3337,13686.67455158,13686.67455164,71207.03655768
1516001700000,13686.67455164,13686.67455164,13669.67455029,13684.99999931,35761.96308724
1516002000000,13684.99999925,13684.99999925,13619.67454996,13622.00000007,82892.2374027
1516002300000,13622.00000007,13650.67454942,13600.20644611,13635.99999996,165988.50912579
1516002600000,13635.99999996,13635.99999996,13585.66833873,13622.00000007,111453.86267432
1516002900000,13622.00000007,13650.0,13603.9463351,13619.99999997,90766.58721369
1516003200000,13603.94633497,13618.63799993,13536.68728986,13568.0,218951.32349537
1516003500000,13557.94789059,13600.028369,13542.43032024,13598.99999957,170646.82335876
1516003800000,13598.99999953,13619.0974707,13587.31036333,13619.0974707,63301.87842385
1516004100000,13619.09747069,13651.13745747,13600.00000006,13600.00000006,82615.69546511
1516004400000,13624.00000006,13639.38197844,13590.02843521,13616.96641643,22321.16758148
1516004700000,13601.59406831,13620.0,13590.0284352,13620.0,51453.78613701
1516005000000,13620.0,13620.0,13561.2095788,13561.2095788,104648.9343404
1516005300000,13561.2095788,13598.36547712,13550.04187701,13550.04187702,101760.91489263
1516005600000,13558.0,13558.0,13530.0,13545.10311234,167035.79595779
1516005900000,13544.10311231,13600.02505799,13534.09447923,13573.08228023,159928.66537816
1516006200000,13573.08228023,13609.04761969,13551.72758846,13595.0308598,154116.95175155
1516006500000,13599.99999948,13601.55355675,13564.53864751,13564.53864947,23763.69874169
1516006800000,13593.5531481,13637.89720465,13584.92355214,13590.00000005,66158.83382247
1516007100000,13594.45518729,13651.13745794,13594.45518729,13630.51757074,73430.80280991
1516007400000,13636.42890999,13638.52355223,13609.41307151,13623.74938924,86751.6696071
1516007700000,13623.74938916,13623.74938916,13580.36470604,13590.0,40452.26925387
1516008000000,13590.0,13610.0,13560.00000037,13582.99999969,103678.49634974
1516008300000,13582.9999997,13582.99999995,13560.23000032,13581.65599999,26338.83884611
1516008600000,13562.93735351,13577.39086985,13551.72758843,13560.00603692,70771.31537743
1516008900000,13560.00681797,13583.45770046,13548.74938934,13583.00000001,122539.72255316
1516009200000,13583.45770046,13700.06745513,13583.45770046,13688.04322231,100936.38343872
1516009500000,13688.04322276,13751.00000001,13688.04322276,13749.99999999,193317.75092332
1516009800000,13729.00000009,13751.00000001,13688.28389822,13731.22189268,168632.57433908
1516010100000,13730.2957197,13730.2957197,13650.00000003,13679.99999951,119061.83019567
1516010400000,13673.31765021,13687.99999936,13649.99999992,13658.31765024,94228.1633696
1516010700000,13659.31765029,13723.99999996,13659.31765029,13719.99999996,92100.10337056
1516011000000,13717.31765009,13759.36846851,13695.0,13745.00000004,152148.96889256
1516011300000,13745.0,13758.99999804,13709.57522471,13709.57522545,67244.45650398
1516011600000,13724.290283,13743.8913422,13724.0,13724.31765016,131286.11758264
1516011900000,13743.31702506,13750.0,13709.57522546,13724.31765044,119575.98712012
1516012200000,13724.31765046,13755.0,13709.57522548,13754.99999997,89672.95698531
1516012500000,13753.64739154,13760.0,13724.31765176,13760.0,54323.45944568
1516012800000,13760.0,13761.22917313,13700.0,13759.99999999,74796.89699156
1516013100000,13759.99999999,13830.08334914,13759.99999999,13793.79878663,1112961.0694313
1516013400000,13791.99999998,13839.99999997,13765.00000015,13800.11000009,196190.74111867
1516013700000,13839.0,13840.0,13749.35781047,13749.35781047,151739.80723278
1516014000000,13769.432845,13797.82269101,13749.35781048,13761.55447761,60811.84525641
1516014300000,13760.00000029,13797.0,13736.31996158,13778.18529636,79101.94417477
1516014600000,13785.60819196,13795.36560462,13739.211832,13746.94514252,235082.33458874
1516014900000,13746.94514252,13776.34981559,13720.0107032,13720.0107032,285097.02224526
1516015200000,13719.40366718,13719.40366718,13658.78386746,13662.40521172,459735.7845748
1516015500000,13675.95971588,13682.64850471,13610.0,13610.0,331357.45911538
1516015800000,13610.0,13617.70620097,13512.99999997,13512.99999997,1093416.7416945
1516016100000,13512.99999997,13662.1,13486.50495695,13546.11804403,1530638.2682742
1516016400000,13546.11804403,13699.99999996,13546.11804403,13682.34452114,389058.90485745
1516016700000,13686.34452114,13692.97565169,13634.50660451,13661.99999994,244446.22215077
1516017000000,13661.99999982,13680.99999976,13601.73955516,13669.58009698,168783.4447004
1516017300000,13669.58009698,13773.89494235,13669.58009698,13760.67701812,142838.95626968
1516017600000,13773.83942792,13800.305709,13733.17289308,13737.87531619,278942.63372221
1516017900000,13754.4969641,13760.67701841,13690.29676313,13695.62468324,127714.52079447
1516018200000,13695.62468318,13726.37490269,13673.47285499,13673.47285499,99350.61495634
1516018500000,13673.47285502,13717.07900578,13673.47285502,13717.07900578,102708.44304242
1516018800000,13711.15794516,13726.37490269,13684.80080357,13720.35052497,74465.8717147
1516019100000,13725.43977183,13726.37490269,13646.11054223,13692.42259068,377701.15054229
1516019400000,13692.42259068,13749.2286,13692.42259068,13749.2286,195246.29186955
1516019700000,13749.2286,13850.0,13749.2286,13850.0,304955.54117469
1516020000000,13825.03011536,13948.0,13825.03011536,13944.0,215638.42370272
1516020300000,13944.0,13998.00000001,13936.59177614,13936.59177614,486236.34181731
1516020600000,13940.44509427,14033.14952094,13918.2289146,14030.32240754,935664.80541572
1516020900000,14033.14952094,14150.14952098,14033.14952094,14149.99999997,380306.57311736
1516021200000,14147.2,14159.0,14080.50854805,14126.74005273,415430.55550806
1516021500000,14089.74218829,14126.74005298,14043.86277286,14121.99999993,323561.48510753
1516021800000,14112.33077807,14200.0,14112.33077807,14199.0,590659.87442136
1516022100000,14199.0243,14199.14005272,14100.87604246,14130.00430088,274764.0031189
1516022400000,14144.99999969,14144.99999969,14071.31695475,14097.00000063,134700.86217881
1516022700000,14100.0043,14133.99999994,14089.93717818,14115.99999967,174736.90096026
1516023000000,14095.77642855,14189.99999999,14095.77642855,14170.0,180597.33414756
1516023300000,14170.0,14180.0,14112.25609054,14161.01399994,249926.01310638
1516023600000,14135.00000004,14210.0,14127.05750001,14185.00000001,620019.91839728
1516023900000,14185.24000006,14208.99999995,14139.99999982,14142.0,178101.27989522
1516024200000,14148.0,14187.6889236,14142.0,14175.00000015,131267.21192428
1516024500000,14175.0000002,14204.14486757,14175.0000002,14180.0,269740.74036553
1516024800000,14175.00000044,14256.86480172,14150.00000046,14256.86480172,370615.69413903
1516025100000,14256.95285456,14290.0,14244.86214623,14290.0,219813.36508369
1516025400000,14289.99999998,14300.0,14206.54106665,14214.56538754,456648.86693116
1516025700000,14238.68720499,14283.99999963,14200.0,14200.00000005,438243.95058685
1516026000000,14200.00000005,14222.68733497,14200.0,14220.00000002,142420.75180257
1516026300000,14204.891122,14265.35339698,14204.891122,14250.0,88257.1703958
1516026600000,14259.54614826,14300.0,14247.99999983,14276.87945634,220261.12438575
1516026900000,14268.6860953,14296.51497397,14222.67311227,14232.41554669,123867.8696644
1516027200000,14222.67311228,14232.36552031,14122.21863707,14150.49784439,268140.12439255
1516027500000,14149.99999998,14196.26975531,14128.68404726,14180.64315273,227091.81445551
1516027800000,14180.64315273,14180.64315277,14142.5722832,14160.0,143165.56303321
1516028100000,14160.0,14173.8517879,14122.21863703,14122.21863703,202438.70347701
1516028400000,14119.8588014,14122.21863706,14066.0,14066.0,284019.81324437
1516028700000,14079.73518382,14101.0,14057.3913848,14065.96955962,305681.2814812
1516029000000,14065.96955962,14099.99999997,14058.0,14091.99999955,440434.61891665
1516029300000,14090.99999997,14126.07901703,14059.0,14092.93504431,148203.38963397
1516029600000,14126.07901703,14126.07901703,14099.1,14112.0,125063.2788172
1516029900000,14112.0,14135.53767841,14068.0,14110.88093664,308539.32459925
1516030200000,14099.99999999,14099.99999999,14050.0001,14059.99999995,384399.79181113
1516030500000,14059.99999992,14106.99673951,14042.07520877,14090.07433988,164648.04680516
1516030800000,14090.07433998,14103.99673951,14050.0,14066.32960132,133345.65985522
1516031100000,14065.32974392,14065.32974392,14050.0,14050.32960134,182526.91330009
1516031400000,14050.00000077,14074.32974392,14050.0,14050.0,109217.23443879
1516031700000,14050.0,14068.32974297,14050.0,14051.0,43185.76773259
1516032000000,14051.0,14063.0,14012.0,14025.00000002,141879.20572871
1516032300000,14033.14952094,14088.11999929,14025.00000018,14045.01404515,73407.99120747
1516032600000,14060.00000006,14086.7203301,14032.41183319,14050.73442141,49170.92428326
1516032900000,14050.73442085,14050.7344214,14012.11719185,14049.0,146546.3350672
1516033200000,14049.0,14075.05628442,14004.9453,14005.7552505,563401.62394431
1516033500000,14004.9453,14019.99999991,13978.00000017,13980.11170369,939164.79677719
1516033800000,13992.0,14109.99999993,13992.0,14075.00000001,316041.09093659
1516034100000,14073.3677064,14135.0,14064.00000006,14112.8573689,276629.52321526
1516034400000,14134.99999995,14176.99999999,14112.85736891,14150.89949808,218196.82199356
1516034700000,14167.03304754,14187.58109993,14121.70000011,14125.03304756,219999.64176091
1516035000000,14127.56783867,14136.7627931,14071.90343854,14100.58880862,274209.68532214
1516035300000,14108.58880857,14136.7627934,14100.58880862,14135.0,39978.9951142
1516035600000,14135.0,14188.70208205,14133.04758192,14171.93402,184942.65623016
1516035900000,14165.85958396,14189.99999944,14120.0,14130.0,150347.72949125
1516036200000,14137.7553621,14139.99999724,14083.99999972,14100.58880862,110655.50273097
1516036500000,14100.58880862,14136.95955782,14100.58880862,14128.0,89649.22868555
1516036800000,14128.0,14133.95955807,14086.00000015,14104.99999993,100484.11271758
1516037100000,14100.0,14100.0,14047.1100001,14055.95955808,127816.29111088
1516037400000,14078.95955808,14078.95955808,13954.91629964,14010.0,228529.55874988
1516037700000,14009.99999991,14009.99999991,13981.0,13990.0,109717.29811512
1516038000000,13990.00000001,14008.0,13990.0,13997.35695785,76904.48891253
1516038300000,14004.0,14004.0,13940.0,13940.0,509588.23066131
1516038600000,13951.00388876,13976.57319158,13909.687205,13961.86641967,122186.45655768
1516038900000,13951.00000007,13957.45109596,13899.0,13899.0,107779.5281827
1516039200000,13899.0,13920.0,13860.0,13889.99999909,224737.93858045
1516039500000,13889.99999909,13928.25979993,13877.45109601,13900.23443326,171474.85928691
1516039800000,13903.72768894,13983.72020825,13903.72768894,13940.0,618052.3742206
1516040100000,13944.9999999,13969.11427531,13928.25979993,13960.06000003,106570.25375081
1516040400000,13969.11427531,13986.75235258,13945.00000001,13974.0,180527.46174579
1516040700000,13974.82835499,13987.30608758,13951.00000003,13971.04204861,36583.72875638
1516041000000,13971.04204843,13971.04204843,13940.0000002,13958.00000023,18721.4214812
1516041300000,13940.00000105,13958.0000001,13856.90666907,13874.20636975,307352.98239863
1516041600000,13870.0,13920.59268789,13850.00000008,13865.59268821,546463.01263685
1516041900000,13916.60761551,13928.7720508,13874.60761533,13928.77205079,37077.41538548
1516042200000,13928.7720508,13950.0,13911.71428331,13912.00000021,109005.25582528
1516042500000,13928.78598014,13945.99999997,13877.71428286,13906.71428246,165995.93626773
1516042800000,13887.11071886,13928.71428283,13887.11071881,13919.99999994,138055.47600905
1516043100000,13919.99999981,13960.0,13900.71428361,13959.99999999,72564.08080656
1516043400000,13956.71428286,13956.71428286,13838.36421455,13867.98763795,314669.9249983
1516043700000,13838.36430001,13867.98763789,13767.57251098,13790.00000004,208663.78634758
1516044000000,13790.00000001,13800.64896072,13749.2286,13778.0,288568.71663191
1516044300000,13778.0,13838.36430004,13763.64896041,13838.36430003,277299.22211299
1516044600000,13838.36430003,13874.5478067,13823.54780702,13863.54780672,320513.06173581
1516044900000,13865.54780662,13867.97027339,13800.00000019,13800.00000019,144488.82487375
1516045200000,13802.46970361,13829.5182,13780.0,13829.51819997,171012.52359039
1516045500000,13830.14093407,13832.0,13798.24040651,13801.30790463,49845.34037454
1516045800000,13830.99999969,13847.70136538,13801.32170634,13812.00000041,73902.78628849
1516046100000,13812.00000041,13877.513208,13805.0,13829.55782445,143396.18867869
1516046400000,13857.0680032,13880.55782205,13829.55782624,13870.99999984,45714.98521756
1516046700000,13855.06800331,13900.0,13855.06800331,13900.0,120295.18146565
1516047000000,13900.0,13980.0,13900.0,13947.582824,732615.62775426
1516047300000,13947.99999999,13961.0,13894.77601723,13919.99999991,126674.30414058
1516047600000,13919.99999971,13936.51652328,13894.77601727,13909.67015683,76194.32625047
1516047900000,13909.67015678,13909.67015678,13844.10989447,13869.99223575,28597.84878684
1516048200000,13869.99223575,13895.89882315,13848.00000065,13895.89882315,113111.3390929
1516048500000,13895.89882315,13919.99999998,13820.0,13862.98053466,110838.55583319
1516048800000,13862.98053462,13862.98053462,13820.71060621,13850.0,194767.44119212
1516049100000,13838.51517997,13862.37159361,13816.51509297,13837.53877539,70793.29313445
1516049400000,13837.53877526,13837.53877526,13706.78036309,13714.85583108,321365.58225474
1516049700000,13714.85583104,13714.85583104,13608.9435885,13697.63340026,913149.86424804
1516050000000,13697.6334005,13749.99999997,13697.6334005,13725.39718563,80582.68014604
1516050300000,13725.39718564,13792.97110319,13700.0,13700.0,168250.85749524
1516050600000,13698.8073572,13736.07504,13690.00000004,13736.07503997,137568.61781233
1516050900000,13736.07504,13736.07504,13706.7562579,13736.07504,83028.7710253
1516051200000,13753.79599988,13799.0,13734.0,13798.99999999,97193.64213057
1516051500000,13766.29722142,13802.29722133,13740.85527486,13774.95395748,97502.64761561
1516051800000,13774.95395223,13795.99999439,13746.0000001,13766.95397507,46842.40578711
1516052100000,13795.7999939,13851.3374789,13770.00000036,13850.99999944,96173.2297214
1516052400000,13851.3374789,13851.3374789,13797.61181186,13850.99999943,51578.71744117
1516052700000,13850.99999943,13863.31671,13850.99999943,13850.99999943,36825.98316395
1516053000000,13851.00000009,13917.81268811,13850.99999943,13917.81268811,63453.10916961
1516053300000,13921.77988901,13926.90907175,13867.6121199,13867.6121199,151447.23221689
1516053600000,13889.0,13889.0,13851.11044502,13851.11044502,73335.99501203
1516053900000,13851.11044546,13869.0,13851.11044463,13859.6121203,5046.31722491
1516054200000,13869.0,13880.73792431,13850.99999943,13850.99999943,66760.62291303
1516054500000,13875.14725633,13902.13806869,13851.00000281,13872.65578953,106502.89745307
1516054800000,13896.51601036,13924.15213196,13870.0,13895.16683875,35022.2487771
1516055100000,13914.21300561,13914.21300561,13817.21300568,13867.21300561,127117.61155665
1516055400000,13833.62288683,13864.4658505,13815.35904986,13828.35905448,42779.05428747
1516055700000,13828.35905453,13864.61603807,13813.46585132,13833.66724462,80299.17486321
1516056000000,13853.66724381,13853.66724381,13770.00000009,13770.0000001,41120.35311191
1516056300000,13770.00000013,13823.65393981,13750.35904873,13812.61052073,62613.06451538
1516056600000,13812.61052063,13845.31289738,13801.00000037,13832.52751998,32295.70689477
1516056900000,13832.52751861,13832.52751861,13750.0,13752.00000056,130886.67808413
1516057200000,13752.00000016,13795.58850893,13752.0,13755.58850844,120310.72717177
1516057500000,13761.79349595,13779.86060274,13720.99999947,13755.35135803,59469.01400465
1516057800000,13762.73572372,13773.87009769,13705.25284579,13716.82465141,112894.24270263
1516058100000,13716.82465132,13722.99999998,13601.00000001,13601.00000001,372061.98217179
1516058400000,13601.00000001,13615.09127917,13595.88706666,13595.88706666,912707.31550186
1516058700000,13594.99999877,13617.94319167,13550.13144064,13594.03919603,194654.20088243
1516059000000,13594.03919526,13683.16673555,13578.93354733,13619.02683461,341904.77657286
1516059300000,13640.83235388,13640.83235388,13520.0,13530.00000011,1055070.0109244
1516059600000,13530.0000001,13543.28198571,13448.0,13521.92548551,786994.77566748
1516059900000,13521.92548551,13568.90150817,13463.22560003,13500.0,230187.5096964
1516060200000,13500.0,13519.4481256,13468.2881377,13515.76257771,412333.32944745
1516060500000,13515.76257733,13588.28095409,13515.7625769,13580.0,97252.26367581
1516060800000,13580.0,13589.88232828,13523.2933815,13523.2933815,95595.51506978
1516061100000,13520.1159506,13523.2933815,13410.0,13410.0,566300.94419722
1516061400000,13410.0,13468.65358697,13371.04,13421.5251293,564553.97495589
1516061700000,13392.8777405,13408.52512951,13278.0,13350.76644085,576921.2914136
1516062000000,13364.76644083,13414.22423145,13315.68176272,13406.24168115,397842.3999659
1516062300000,13406.24168115,13406.24168115,13222.0,13301.29249264,610859.2327721
1516062600000,13312.22131553,13364.14157936,13192.0,13195.00000106,756552.03524546
1516062900000,13200.0,13235.07983275,13096.89223531,13217.23512775,1420684.5438725
1516063200000,13216.86636247,13241.10434154,13125.2968993,13200.00000009,551617.03916242
1516063500000,13200.00000015,13399.99999996,13154.16399943,13379.38523615,660464.83097617
1516063800000,13379.38523615,13396.30401376,13266.36276703,13301.54887753,351206.69211288
1516064100000,13301.54887738,13318.55263174,13200.0,13200.0,451579.58536847
1516064400000,13200.0,13221.6887278,13075.95955808,13080.00000001,598597.13713459
1516064700000,13100.0,13249.9698921,13080.00000046,13249.9698921,389969.4677828
1516065000000,13245.9728407,13313.41661497,13195.65739477,13299.79573259,271832.92647886
1516065300000,13280.0,13375.85648937,13223.60165673,13334.00000051,848719.87770594
1516065600000,13375.85648934,13375.85648941,13205.69923727,13205.69923727,469286.23739403
1516065900000,13205.69923727,13205.69923727,12999.99,13099.9999995,1269144.0046523
1516066200000,13089.3848774,13099.99999953,12850.0,12860.12964468,1348189.310276
1516066500000,12860.12964468,12973.09132153,12800.0,12801.90999988,1874639.9973651
1516066800000,12800.0,12890.41574112,12670.91000001,12865.14706579,1805386.7207911
1516067100000,12859.39316382,13076.91354726,12760.0,13059.25660636,762670.16191071
1516067400000,13059.25660636,13059.25660636,12834.3410882,13026.02557448,555193.71091379
1516067700000,13026.02557449,13070.0,12950.15090192,13050.1108,276049.59370411
1516068000000,13067.8925589,13067.89255891,12863.79421731,12952.48315559,474951.14265743
1516068300000,12952.48315559,12996.48315572,12917.36186874,12975.41282489,317710.94546475
1516068600000,12991.0,13000.0,12946.41282488,12980.41405393,297685.58304232
1516068900000,12980.41405391,12980.53352805,12693.6068671,12758.32118133,681271.40186113
1516069200000,12758.32118133,12867.89132657,12671.8410033,12841.89049448,711263.79948058
1516069500000,12862.89049448,12980.0,12859.7679523,12890.01738695,677258.61713501
1516069800000,12889.01738692,13058.16668805,12862.04275028,12983.0,577816.65468518
1516070100000,12989.99999987,13134.48675764,12945.37289801,13084.02878308,449677.57779197
1516070400000,13080.0,13091.10295779,12985.38450903,12985.38450903,303729.42168321
1516070700000,12985.38450903,13020.21621595,12950.64769265,13005.55447443,219538.33500963
1516071000000,13005.55447443,13079.00000014,12972.18992269,13057.74938859,215374.94584876
1516071300000,13055.6734792,13215.72572451,13027.80702665,13150.00000001,597435.47865877
1516071600000,13162.093626,13180.8070277,13080.0,13080.0,265923.13795462
1516071900000,13076.10474788,13126.87094541,13076.0,13083.01543625,235040.1314249
1516072200000,13083.01543635,13128.00986156,13046.4292171,13087.92625609,184730.4086565
1516072500000,13087.92625609,13104.106857,13020.31498,13020.31498,313713.32161568
1516072800000,13020.31498,13069.99999987,12925.56201119,12925.60920144,419891.61376924
1516073100000,12926.00000001,12990.99999927,12767.31210004,12779.95759697,430252.61681861
1516073400000,12842.51549277,12989.15348573,12805.75000007,12922.0,228446.99222337
1516073700000,12922.0,12969.09869099,12800.0,12822.30435779,130062.70736035
1516074000000,12800.0,12891.60668937,12770.30821326,12802.81605279,440023.99160493
1516074300000,12838.37057129,12950.0,12811.37057159,12904.84519641,303074.37364189
1516074600000,12942.71281607,12964.99999997,12904.84519641,12957.62309706,100086.17813774
1516074900000,12957.62309696,12965.0,12865.18820635,12865.18820667,97206.75581279
1516075200000,12871.30377158,12959.99999982,12871.30377158,12906.0,405971.40049663
1516075500000,12905.99999992,12915.48575767,12841.47000003,12898.26778521,229625.65582763
1516075800000,12892.26778522,12913.12614413,12865.28249042,12913.12614413,70778.03615561
1516076100000,12915.48575768,12985.3394558,12790.0,12907.67384214,1456070.2502288
1516076400000,12885.0,12907.67384177,12789.94540379,12814.5140603,235882.89107183
1516076700000,12870.83552601,12946.38312444,12826.34156945,12911.0000006,247483.04335369
1516077000000,12911.00000092,12980.0,12911.00000092,12965.01000039,131108.54599273
1516077300000,12980.00000013,13036.64032855,12963.00000042,13036.64032855,394472.54529676
1516077600000,13036.64032855,13044.93306509,12976.78312117,13002.21034099,280516.60658013
1516077900000,13002.210341,13050.55608679,12983.67583579,12990.7831211,325486.30459498
1516078200000,13021.99999936,13021.99999936,12990.0,13010.4999999,58063.38628525
1516078500000,13010.4999999,13019.64019081,12950.17571278,12951.55000504,241432.57402463
1516078800000,12981.40847336,13001.9328539,12911.00000004,12912.380424,147866.60675558
1516079100000,12912.38042406,12968.5993848,12910.00000002,12935.99999999,186676.88373613
1516079400000,12935.99999999,12972.03749991,12930.45464329,12966.29230038,270051.89100165
1516079700000,12966.2923009,12993.54380949,12920.0,12920.0,121935.38722417
1516080000000,12929.85,12933.21893638,12889.99999999,12897.00000044,309414.22386902
1516080300000,12946.04130461,12993.54380933,12913.37839686,12975.9999999,112818.54430162
1516080600000,12975.99999988,13069.69283644,12928.98108676,13069.69283644,167362.20886802
1516080900000,13069.69283628,13122.50492285,13054.40969162,13108.71712515,380762.18340298
1516081200000,13108.71712511,13108.71712511,13041.79640342,13045.34804336,216659.15992539
1516081500000,13080.20049985,13080.20049985,13045.34804344,13048.348043,115197.01568863
1516081800000,13053.24597931,13070.20049994,13041.79640351,13055.99999991,78557.18040342
1516082100000,13055.99999991,13123.7267827,13051.00000293,13123.7267821,65884.45190593
1516082400000,13123.72678038,13149.38799992,13072.3199503,13072.3199503,111251.41738271
1516082700000,13072.31995024,13072.31995024,13042.90722731,13068.9999993,107897.62395229
1516083000000,13064.13364556,13068.99999961,13022.70613743,13022.70613743,135757.66860708
1516083300000,13022.7061375,13049.99999986,13022.7005493,13030.0,28787.49124627
1516083600000,13030.0,13040.37523136,13000.00000037,13040.37523136,89590.87711596
1516083900000,13040.37523136,13055.68742347,13009.0859494,13052.99999992,216228.07810717
1516084200000,13052.99999981,13100.28169234,13023.36000076,13100.28169217,110739.4458462
1516084500000,13100.28169218,13100.28169218,13034.2412995,13057.03011265,85140.39952875
1516084800000,13057.03011252,13077.63196964,13037.0095721,13057.03011252,56288.20470119
1516085100000,13040.0000031,13110.72108352,13040.00000262,13110.72108352,106161.94417375
1516085400000,13110.72108353,13171.00388855,13110.72108353,13156.99999986,138658.05402025
1516085700000,13139.61889134,13184.90716156,13097.85421516,13141.57741465,142411.81059635
1516086000000,13141.57741465,13161.55238867,13101.57741499,13151.55367486,108000.83334512
1516086300000,13149.54260626,13187.0,13149.54260626,13186.1688256,128885.44252105
1516086600000,13186.0,13186.33765101,13151.55367483,13160.34564054,42360.80431866
1516086900000,13160.34563995,13160.34563995,13064.28935268,13085.33765119,178349.7649828
1516087200000,13064.28935301,13113.00100078,13041.7006,13079.99999991,121580.57769762
1516087500000,13052.0816033,13098.4113395,13052.0816033,13089.99999997,91817.43134519
1516087800000,13089.9999999,13089.9999999,13015.18774835,13053.00000219,191299.18112367
1516088100000,13053.0000019,13080.92036671,13026.41133986,13026.41133986,156167.00304078
1516088400000,13026.41133986,13044.18427563,12820.17414414,12850.0,372191.55447776
1516088700000,12849.99999997,12850.0,12671.31000997,12688.4892759,2270049.5870314
1516089000000,12699.52746827,12700.0,12510.0,12609.28434999,1550709.539565
1516089300000,12609.28434999,12638.0085055,12370.00000004,12394.63999999,1340873.0273237
1516089600000,12394.63999999,12541.0,12333.97275102,12369.41800019,1630321.0310023
1516089900000,12350.0000002,12384.99999981,11980.0,12000.0,2865427.6371997
1516090200000,12000.00000001,12169.2532252,11980.0,12008.0000001,1494346.8228493
1516090500000,12009.02991906,12293.02733734,12008.0000001,12127.66342184,1748468.0373185
1516090800000,12104.48289996,12195.59180324,11988.83803021,11999.43694965,906398.95959159
